Posição,Nome,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30
Auxiliar de Produção,49,T,T,T,T,T,D,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D
Auxiliar de Produção,71,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D
Auxiliar de Produção,31,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D
Auxiliar de Produção,47,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D
Auxiliar de Produção,80,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D
Auxiliar de Produção,38,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,D,T,T,T,T,D
Auxiliar de Produção,58,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D
Auxiliar de Produção,85,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D
Auxiliar de Produção,87,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D
Auxiliar de Produção,63,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D
Auxiliar de Produção,66,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D
Auxiliar de Produção,42,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D
Auxiliar de Produção,90,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D
Auxiliar de Produção,44,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D
Auxiliar de Produção,15,M,M,M,M,M,D,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D
Auxiliar de Produção,36,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D
Auxiliar de Produção,86,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D
Auxiliar de Produção,43,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D
Engenheiros,89,T,T,T,T,D,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,T,T,D,D
Engenheiros,41,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D
Engenheiros,60,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,D,T,T,T,T,D
Engenheiros,60,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,T,T,D,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,D,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,T,T,T,T,D,T,D,N,N,N,N,N,D,D,M,M,M,M,M,D,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,D,T,T,D,N,N,N,N,N,D,D,D,M,M,M,M,M,D,T,T,T,T,T,D,D,N,N,N,N,N,D,D,M,D,M,M,M,M,D,T,D,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,D,M,M,D,D,T,T,T,T,T,D,N,N,N,N,N,D,D,M,M,M,M,D,M,D,D,T,T,T,T,T,D
